,id,query,place_id,house_number,road,neighbourhood,city,county,state,postcode
19150,7702600930,"47.4298,-122.102",233237414,17862,Southeast 192nd Drive,NA,NA,King County,Washington,98058
19151,3892500150,"47.6573,-122.17299999999999",182001264,5604,125th Lane Northeast,NA,NA,King County,Washington,98033
19152,6021500970,"47.6902,-122.387",278941040,8351,Jones Avenue Northwest,Loyal Heights,Seattle,King County,Washington,98117
19153,9136100056,"47.6685,-122.335",159011615,1829,North 55th Street,NA,Seattle,King County,Washington,98103
19154,205000120,"47.6324,-121.988",296134423,25957,Northeast 27th Drive,NA,NA,King County,Washington,98053
19155,3019300090,"47.6681,-122.368",18528446,838,Northwest 54th Street,NA,Seattle,King County,Washington,98107
19156,5492200090,"47.6035,-122.206",281165966,10014,Southeast 7th Street,Moorland,Bellevue,King County,Washington,98004-5983
19157,1777600900,"47.5678,-122.12799999999999",296023743,15866,Southeast 43rd Place,NA,Bellevue,King County,Washington,98006
19158,9297301050,"47.5667,-122.37200000000001",157794137,3040,Southwest Avalon Way,NA,Seattle,King County,Washington,98126
19159,5745600040,"47.7659,-122.34100000000001",296110941,1524,North 188th Street,NA,NA,King County,Washington,98133
19160,2114700090,"47.5323,-122.34700000000001",157651604,7785,Highland Park Way Southwest,Highland Park,Seattle,King County,Washington,98106
19161,2597530650,"47.5422,-122.132",296098676,6623,156th Avenue Southeast,NA,Bellevue,King County,Washington,98006
19162,1099600620,"47.3018,-122.37799999999999",230482109,33563,36th Avenue Southwest,NA,NA,King County,Washington,98023
19163,3693901720,"47.6771,-122.397",154558726,3027,Northwest 67th Street,Sunset Hill,Seattle,King County,Washington,98117
19164,7417100123,"47.7722,-122.31200000000001",296045075,19785,16th Place Northeast,NA,NA,King County,Washington,98155
19165,8691410730,"47.597,-121.979",296087283,27003,Southeast 13th Street,NA,NA,King County,Washington,98075
19166,3832300090,"47.3724,-122.277",232369241,4503,South 256th Street,NA,NA,King County,Washington,98032
19167,2525049113,"47.6209,-122.23700000000001",296023111,7641,Northeast 12th Street,NA,NA,King County,Washington,98039
19168,1523059103,"47.4833,-122.15700000000001",230323047,109,Duvall Avenue Northeast,South Union,NA,King County,Washington,98059
19169,3187600100,"47.68600000000001,-122.304",155811503,7736,22nd Avenue Northeast,NA,Seattle,King County,Washington,98115
19170,1628700107,"47.7527,-122.08200000000001",296065978,19141,173rd Street Northeast,NA,NA,King County,Washington,98072
19171,1152700120,"47.3509,-122.165",229060403,27923,132nd Court Southeast,NA,NA,King County,Washington,98042
19172,808300180,"47.7247,-121.959",296046285,28253,Northeast Roney Road,NA,NA,King County,Washington,98019
19173,3585300194,"47.7633,-122.369",296155502,18629,Ridgefield Road Northwest,NA,NA,King County,Washington,98177
19174,3342700610,"47.5241,-122.199",230842295,3600,Meadow Avenue North,Kennydale,NA,King County,Washington,98056
19175,7376300085,"47.6353,-122.12299999999999",296027421,16296,Northeast 28th Street,NA,Bellevue,King County,Washington,98008
19176,6204000040,"47.7496,-122.20100000000001",232498665,16805,105th Avenue Northeast,NA,Bothell,King County,Washington,98011
19177,3992700475,"47.713,-122.28399999999999",159396484,11531,Bartlett Avenue Northeast,NA,Seattle,King County,Washington,98125
19178,9510920120,"47.5943,-122.01799999999999",296131974,24199,Southeast 16th Place,NA,NA,King County,Washington,98075
19179,9485920120,"47.3468,-122.09100000000001",234331431,18761,Southeast 284th Place,Winterwood Estates,NA,King County,Washington,98042
19180,1685200110,"47.3174,-122.18",231080467,12119,Southeast 317th Place,NA,NA,King County,Washington,98092
19181,7574910650,"47.7478,-122.036",296002027,22671,Northeast 166th Street,NA,NA,King County,Washington,98077
19182,4178600040,"47.7446,-122.193",233665392,11136,Northeast 160th Place,NA,Bothell,King County,Washington,98011
19183,3793700210,"47.4818,-122.094",231495265,18438,Southeast 135th Street,NA,NA,King County,Washington,98059
19184,1972200325,"47.6538,-122.35600000000001",18583655,3647,Greenwood Avenue North,NA,Seattle,King County,Washington,98103
19185,7010701383,"47.6599,-122.396",154970531,4350,30th Avenue West,Lawton Park,Seattle,King County,Washington,98199
19186,3353401340,"47.2664,-122.256",232596892,221,2nd Avenue Southwest,NA,NA,King County,Washington,98047
19187,3352401037,"47.5003,-122.26",157748396,5718,South Augusta Street,NA,Seattle,King County,Washington,98178
19188,8802400906,"47.4031,-122.20100000000001",231724577,10447,Southeast 222nd Street,NA,NA,King County,Washington,98031
19189,4443800940,"47.687,-122.391",155096919,8005,27th Avenue Northwest,Loyal Heights,Seattle,King County,Washington,98117
19190,2215450100,"47.3824,-122.20700000000001",229871112,10011,Southeast 245th Court,NA,NA,King County,Washington,98030
19191,8900000100,"47.6472,-122.36200000000001",98236282,NA,North Canal Street,NA,Seattle,King County,Washington,98119
19192,8079010220,"47.5123,-122.15100000000001",232576987,5054,Northeast 23rd Street,Summerwind,NA,King County,Washington,98059
19193,8078050120,"47.2073,-122.012",234457598,3270,Lois Lane,NA,NA,King County,Washington,98022
19194,1773101215,"47.5534,-122.365",159204323,5414,26th Avenue Southwest,NA,Seattle,King County,Washington,98106
19195,2768100205,"47.6696,-122.37200000000001",154599417,1124,Northwest 56th Street,NA,Seattle,King County,Washington,98107
19196,5537200043,"47.476000000000006,-122.292",232273659,14070,Military Road South,NA,NA,King County,Washington,98168
19197,868000905,"47.7047,-122.37799999999999",155325160,10323,Valmay Avenue Northwest,Blue Ridge,Seattle,King County,Washington,98177
19198,8635760490,"47.6022,-122.021",13299317,23947,Southeast 7th Lane,NA,NA,King County,Washington,98074
19199,3052700245,"47.678000000000004,-122.375",156282201,6700,Alonzo Avenue Northwest,Whittier Heights,Seattle,King County,Washington,98117
19200,9320901250,"47.3036,-122.363",231178432,33317,23rd Avenue Southwest,Twin Lakes,NA,King County,Washington,98023
19201,2420069042,"47.2056,-121.994",232720019,1634,Griffin Avenue,NA,NA,King County,Washington,98022
19202,6870300090,"47.6743,-122.14200000000001",296090826,7899,149th Avenue Northeast,NA,NA,King County,Washington,98052
19203,1223089066,"47.4883,-121.725",296076048,12300,461st Avenue Southeast,NA,NA,King County,Washington,98045
19204,7974200937,"47.676,-122.288",154552984,3616,Northeast 65th Street,Ravenna,Seattle,King County,Washington,98115
19205,2998300146,"47.5739,-122.406",158426285,3267,57th Avenue Southwest,Alki,Seattle,King County,Washington,98116
19206,7202290650,"47.6884,-122.044",170814849,22335,Northeast 101st Place,NA,NA,King County,Washington,98053
19207,1326039061,"47.7441,-122.35700000000001",296038957,15784,Palatine Avenue North,NA,NA,King County,Washington,98133
19208,4142450330,"47.3842,-122.04",219576234,24312,226th Avenue Southeast,The Woods at Lake Wilderness,NA,King County,Washington,98038
19209,6139100076,"47.7607,-122.329",296036553,18146,1st Avenue Northeast,Meridian Park,NA,King County,Washington,98155
19210,8126300360,"47.7072,-122.164",296168002,11891,132nd Place Northeast,NA,NA,King County,Washington,98052
19211,1231000645,"47.5554,-122.26700000000001",157179887,5229,South Farrar Street,Seward Park,Seattle,King County,Washington,98118
19212,8149600265,"47.5607,-122.391",160034017,4711,46th Avenue Southwest,NA,Seattle,King County,Washington,98116
19213,9264950410,"47.3059,-122.34899999999999",230833013,32823,10th Place Southwest,NA,NA,King County,Washington,98023
19214,9541800065,"47.5924,-122.175",76072157,NA,123rd Avenue Southeast,Norwood Village,Bellevue,King County,Washington,98005-4317
19215,7202330790,"47.681999999999995,-122.037",170156083,9103,225th Way Northeast,NA,NA,King County,Washington,98053
19216,7335400065,"47.306999999999995,-122.21700000000001",211457189,1003,1st Street Southeast,NA,NA,King County,Washington,98002
19217,1313500090,"47.2761,-122.15299999999999",233481939,5701,37th Street Southeast,NA,NA,King County,Washington,98092
19218,1797500600,"47.6754,-122.315",158839687,NA,Northeast 64th Street,NA,Seattle,King County,Washington,98015
19219,5561301220,"47.4677,-122.01",232058323,24718,Southeast Mirrormont Drive,Mirrormont,NA,King County,Washington,98027
19220,5700002165,"47.5764,-122.289",159170470,3119,35th Avenue South,NA,Seattle,King County,Washington,98144
19221,9202650040,"47.5631,-122.09100000000001",258878926,NA,NA,NA,NA,King County,Washington,98027-5305
19222,7211401975,"47.511,-122.359",233095946,10228,20th Avenue Southwest,NA,Seattle,King County,Washington,98146
19223,126039394,"47.7771,-122.36200000000001",296111369,344,Northwest 203rd Street,NA,NA,King County,Washington,98177
19224,3204800150,"47.537,-122.178",233441432,7236,121st Place Southeast,NA,NA,King County,Washington,98056
19225,7686204750,"47.4174,-122.316",232955329,20629,14th Avenue South,NA,NA,King County,Washington,98198
19226,7524950900,"47.5613,-122.083",296133990,19236,46th Place Southeast,NA,NA,King County,Washington,98027
19227,7211400850,"47.5122,-122.35700000000001",232596136,10056,18th Avenue Southwest,NA,Seattle,King County,Washington,98146
19228,8024202520,"47.7001,-122.309",155249572,1721,Northeast 98th Street,NA,Seattle,King County,Washington,98115
19229,7340600068,"47.4971,-122.28200000000001",231464170,4036,South 119th Street,NA,NA,King County,Washington,98168
19230,8682260850,"47.7132,-122.03399999999999",296054528,22817,Northeast 128th Place,NA,NA,King County,Washington,98053
19231,6804600720,"47.7628,-122.16799999999999",230324640,12812,Northeast 185th Court,North Creek,Bothell,King County,Washington,98011
19232,1865820300,"47.3732,-122.116",233774084,16958,Southeast 255th Place,NA,NA,King County,Washington,98042
19233,3163600076,"47.5051,-122.338",231838451,304,Southwest 110th Street,NA,Seattle,King County,Washington,98146
19234,5418500650,"47.7026,-122.285",159689471,10054,40th Avenue Northeast,Alicia Park,Seattle,King County,Washington,98125
19235,8682220230,"47.7094,-122.024",296076984,23712,Northeast Greens Crossing Road,NA,NA,King County,Washington,98053
19236,3578401210,"47.6204,-122.044",296117862,22201,Northeast 12th Place,NA,NA,King County,Washington,98074
19237,9122001225,"47.5818,-122.296",155724349,2338,28th Avenue South,NA,Seattle,King County,Washington,98144
19238,5667100025,"47.72,-122.318",158709742,1003,Northeast 126th Street,NA,Seattle,King County,Washington,98125
19239,5089700750,"47.4379,-122.19200000000001",230571108,11131,Southeast 183rd Place,NA,NA,King County,Washington,98055
19240,3331500650,"47.5524,-122.27",296094021,5521,51st Avenue South,Seward Park,Seattle,King County,Washington,98118
19241,9528102865,"47.6771,-122.319",160805785,825,Northeast 67th Street,NA,Seattle,King County,Washington,98115
19242,6928000590,"47.4815,-122.152",230722977,4924,Southeast 2nd Place,One Union Place,NA,King County,Washington,98059
19243,1423069162,"47.4734,-122.006",231932900,14324,250th Place Southeast,NA,NA,King County,Washington,98027
19244,7877400245,"47.2819,-122.22399999999999",197288712,NA,29th Street Southeast,Stuck,NA,King County,Washington,98001-6537
19245,7430500301,"47.6208,-122.09299999999999",204639947,NA,North Rosemont,NA,Bellevue,King County,Washington,98008-3439
19246,7852010900,"47.5363,-121.87",97662979,NA,Southeast Pratt Street,Fairway,NA,King County,Washington,98065
19247,4022900652,"47.7757,-122.295",296159300,20199,32nd Avenue Northeast,NA,NA,King County,Washington,98155
19248,7852030790,"47.5328,-121.881",296112359,7626,Fern Avenue Southeast,NA,NA,King County,Washington,98065
19249,3528900330,"47.641000000000005,-122.34899999999999",156544999,410,Wheeler Street,NA,Seattle,King County,Washington,98109
19250,2623069106,"47.4574,-122.00299999999999",233984414,16113,Issaquah Hobart Road Southeast,Mirrormont,NA,King County,Washington,98027
19251,88000173,"47.457,-122.189",230548572,16251,114th Avenue Southeast,NA,NA,King County,Washington,98055
19252,3179102305,"47.6724,-122.279",154958902,4510,Northeast 60th Street,Hawthorne Hills,Seattle,King County,Washington,98115
19253,5379803386,"47.4531,-122.273",231912179,4810,South 168th Street,NA,NA,King County,Washington,98188
19254,8127700845,"47.64,-122.39399999999999",154947578,2410,29th Avenue West,Lawton Park,Seattle,King County,Washington,98199
19255,8562901010,"47.6082,-122.057",295998475,124,211th Place Southeast,NA,NA,King County,Washington,98074
19256,4058200915,"47.5058,-122.235",231470818,10823,Forest Avenue South,Tamill,Seattle,King County,Washington,98178
19257,8861700110,"47.6887,-122.124",216077834,16213,Northeast 99th Street,Education Hill,NA,King County,Washington,98052
19258,6822100155,"47.6493,-122.40100000000001",157127356,3215,34th Avenue West,Magnolia Village,Seattle,King County,Washington,98199
19259,3345700215,"47.5241,-122.193",232635758,3616,Lincoln Avenue Northeast,NA,NA,King County,Washington,98056
19260,582000644,"47.6515,-122.397",155129939,3503,31st Avenue West,Lawton Park,Seattle,King County,Washington,98199
19261,6126601380,"47.5577,-122.37899999999999",159104153,4853,37th Avenue Southwest,Morgan Junction,Seattle,King County,Washington,98126
19262,3303850330,"47.5423,-122.111",296013086,17098,Southeast 65th Place,NA,Bellevue,King County,Washington,98006
19263,3343902281,"47.5135,-122.193",232426896,2417,Monterey Avenue Northeast,Kennydale,NA,King County,Washington,98056
19264,2023059052,"47.4657,-122.198",213775111,1626,Grant Avenue South,Victoria Hills,NA,King County,Washington,98055
19265,7504001430,"47.6276,-122.053",296133952,21455,Northeast 20th Court,NA,NA,King County,Washington,98074
19266,9290850330,"47.6892,-122.04799999999999",172027274,21837,219th Place Northeast,NA,NA,King County,Washington,98053
19267,7955080300,"47.4267,-122.15700000000001",231869526,19613,138th Avenue Southeast,Rock Creek,NA,King County,Washington,98058
19268,3755100220,"47.721000000000004,-122.228",180763778,8507,Northeast 135th Street,NA,NA,King County,Washington,98034
19269,3425059076,"47.611000000000004,-122.15700000000001",207834213,13781,Northeast 2nd Place,NA,Bellevue,King County,Washington,98005
19270,8728550150,"47.5234,-122.055",296065334,656,Mount Logan Drive Southwest,NA,NA,King County,Washington,98027
19271,2108500110,"47.3596,-122.16",228810036,27001,137th Avenue Southeast,View Ridge,NA,King County,Washington,98042
19272,7941130110,"47.7151,-122.20299999999999",42072187,12816,103rd Place Northeast,NA,NA,King County,Washington,98034
19273,1545807180,"47.3615,-122.057",221338550,26654,214th Avenue Southeast,Cherokee Bay,NA,King County,Washington,98038
19274,1972200382,"47.6529,-122.355",19199800,3617,Phinney Avenue North,NA,Seattle,King County,Washington,98103
19275,2473420100,"47.452,-122.15899999999999",232113531,16804,135th Place Southeast,NA,NA,King County,Washington,98058
19276,722059020,"47.407,-122.21600000000001",231720350,9420,South 218th Street,NA,NA,King County,Washington,98031
19277,1626079154,"47.7416,-121.91",138210880,NA,Northeast 162nd Street,NA,NA,King County,Washington,NA
19278,1152000040,"47.5107,-122.027",295999167,1724,Brookside Drive Southeast,Sycamore,NA,King County,Washington,98027
19279,5152960330,"47.3436,-122.323",230319498,1006,South 286th Place,NA,NA,King County,Washington,98003
19280,6431000206,"47.6893,-122.348",155777312,744,North 83rd Street,NA,Seattle,King County,Washington,98103
19281,2397101185,"47.6364,-122.363",155762267,1910,5th Avenue West,NA,Seattle,King County,Washington,98119
19282,2922700865,"47.6876,-122.368",156784238,8022,9th Avenue Northwest,Whittier Heights,Seattle,King County,Washington,98117
19283,3271800870,"47.6471,-122.412",155263081,3001,43rd Avenue West,Carleton Park,Seattle,King County,Washington,98199
