,id,date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15,lat_long,place_id,house_number,road,neighbourhood,city,county,state,postcode,dist_fromlake,avg_price_by_zipcode,median_price_by_zipcode,sale_price,profit,day,month,quarter,year,year_week,median_price_quarter
17565,3449500035,2014-09-30,322000.0,3,1.75,2200,12231,1.0,0,0,4,7,1250,950,1964,0,98056,47.5076,-122.17299999999999,2200,9825,"47.5076,-122.17299999999999",233345541,3424,Northeast 17th Place,,,King County,Washington,98056,16.171184030942356,421449.4133663366,380000.0,418600.0,96600.0,30,9,2014Q3,2014,2014-39,450000.0
17573,8563000110,2015-04-24,427000.0,4,1.75,1460,9750,1.0,0,0,4,7,1460,0,1967,0,98008,47.6205,-122.102,1820,9840,"47.6205,-122.102",296072216,17807,Northeast 13th Street,,Bellevue,King County,Washington,98008,11.999537257836103,645507.3780918728,545000.0,555100.0,128100.0,24,4,2015Q2,2015,2015-16,475000.0
17575,1951800040,2014-06-20,488800.0,4,2.25,2170,9665,1.0,0,0,4,8,1300,870,1976,0,98006,47.5444,-122.165,2170,12054,"47.5444,-122.165",296092847,6508,131st Avenue Southeast,,Bellevue,King County,Washington,98006,12.84728402232938,856565.3040816326,760000.0,635440.0,146640.0,20,6,2014Q2,2014,2014-24,465000.0
17578,8651430210,2015-03-21,217000.0,3,1.0,870,5200,1.0,0,0,5,6,870,0,1969,0,98042,47.3701,-122.07799999999999,1020,5200,"47.3701,-122.07799999999999",96631013,,,,,King County,Washington,98042,33.044653719005275,311748.1575091575,292000.0,282100.0,65100.0,21,3,2015Q1,2015,2015-11,440000.0
17580,2599700040,2014-12-30,160000.0,4,1.0,1540,7350,1.0,0,0,4,6,770,770,1969,0,98023,47.3318,-122.34,910,8000,"47.3318,-122.34",231726511,323,Southwest Dash Point Road,,,King County,Washington,98023,34.90001590224592,287419.9512195122,268750.0,208000.0,48000.0,30,12,2014Q4,2014,2014-52,439000.0
17586,5592900205,2015-04-09,380000.0,2,1.75,1800,7191,1.0,0,3,4,7,990,810,1952,0,98056,47.4828,-122.191,1940,7400,"47.4828,-122.191",232621042,116,Capri Avenue Northeast,Liberty Ridge,,King County,Washington,98056,18.308824599690418,421449.4133663366,380000.0,494000.0,114000.0,9,4,2015Q2,2015,2015-14,475000.0
17595,1238500281,2015-04-10,539000.0,5,1.0,1700,11727,1.5,0,0,4,7,1700,0,1954,0,98033,47.68600000000001,-122.17200000000001,1740,8212,"47.68600000000001,-122.17200000000001",181226615,12623,Northeast 95th Street,,,King County,Washington,98033,8.23779012020314,803809.3596287703,678000.0,700700.0,161700.0,10,4,2015Q2,2015,2015-14,475000.0
17596,1951800580,2014-10-24,590000.0,4,2.5,3700,12500,1.0,0,0,5,8,1920,1780,1973,0,98006,47.5403,-122.16799999999999,2020,8350,"47.5403,-122.16799999999999",296159131,6800,129th Place Southeast,,Bellevue,King County,Washington,98006,13.11171058647925,856565.3040816326,760000.0,767000.0,177000.0,24,10,2014Q4,2014,2014-42,439000.0
17597,3530430100,2014-08-15,187000.0,2,1.75,1050,2926,1.0,0,0,4,8,1050,0,1974,0,98198,47.3811,-122.31700000000001,1150,3802,"47.3811,-122.31700000000001",231304383,24529,13th Place South,Zenith,,King County,Washington,98198,29.210411788221826,302925.9527272727,265000.0,243100.0,56100.0,15,8,2014Q3,2014,2014-32,450000.0
17598,1623059092,2014-05-09,270000.0,3,2.0,1690,9583,1.0,0,0,4,7,1690,0,1969,0,98059,47.4825,-122.164,1690,9583,"47.4825,-122.164",229156179,117,Union Avenue Southeast,,,King County,Washington,98059,19.00634308788692,494370.18279569893,435000.0,351000.0,81000.0,9,5,2014Q2,2014,2014-18,465000.0
17599,7177300735,2015-03-29,546000.0,2,1.0,1120,6180,1.0,0,0,4,7,1120,0,1939,0,98115,47.6824,-122.301,1420,5356,"47.6824,-122.301",154997477,7415,25th Avenue Northeast,Ravenna,Seattle,King County,Washington,98115,5.575672179127039,618890.6579861111,564750.0,709800.0,163800.0,29,3,2015Q1,2015,2015-12,440000.0
17607,1819800042,2014-11-14,460000.0,2,1.0,880,3300,1.0,0,0,4,7,880,0,1909,0,98107,47.6566,-122.36,1960,5500,"47.6566,-122.36",160804387,220,Northwest 41st Street,,Seattle,King County,Washington,98107,7.746810618128902,579125.7916666666,529950.0,598000.0,138000.0,14,11,2014Q4,2014,2014-45,439000.0
17608,2946001675,2014-06-03,234000.0,2,1.0,940,5375,1.0,0,0,4,5,940,0,1952,0,98198,47.4206,-122.324,1200,7500,"47.4206,-122.324",230959722,20214,8th Avenue South,North Hill,,King County,Washington,98198,24.97213008171367,302925.9527272727,265000.0,304200.0,70200.0,3,6,2014Q2,2014,2014-22,465000.0
17610,7763400035,2015-04-02,253500.0,3,1.5,1440,12040,1.0,0,0,4,7,1440,0,1959,0,98042,47.3715,-122.16,1720,12040,"47.3715,-122.16",230597608,25638,136th Avenue Southeast,Stillwater Green,,King County,Washington,98042,30.86782664012132,311748.1575091575,292000.0,329550.0,76050.0,2,4,2015Q2,2015,2015-13,475000.0
17611,925059107,2014-08-20,475000.0,3,1.5,1750,12632,1.0,0,0,4,7,1750,0,1952,0,98033,47.6736,-122.176,1740,12196,"47.6736,-122.176",179308564,7560,123rd Avenue Northeast,,,King County,Washington,98033,7.218882458475114,803809.3596287703,678000.0,617500.0,142500.0,20,8,2014Q3,2014,2014-33,450000.0
17617,8712100530,2014-08-13,895000.0,4,2.0,1710,4178,1.5,0,0,4,8,1710,0,1926,0,98112,47.6373,-122.3,1760,4178,"47.6373,-122.3",154726991,1949,26th Avenue East,,Seattle,King County,Washington,98112,3.0790004234760393,1095799.712686567,912500.0,1163500.0,268500.0,13,8,2014Q3,2014,2014-32,450000.0
17624,5229300027,2014-09-10,275000.0,3,1.0,1190,27215,1.0,0,0,5,7,1190,0,1943,1989,98059,47.4978,-122.115,1450,56628,"47.4978,-122.115",232195104,16819,Southeast Renton Issaquah Road,,,King County,Washington,98059,19.241857210250583,494370.18279569893,435000.0,357500.0,82500.0,10,9,2014Q3,2014,2014-36,450000.0
17628,2206500110,2014-09-05,508450.0,4,1.75,1520,9600,1.0,0,0,4,7,1000,520,1955,0,98006,47.5763,-122.154,1510,9000,"47.5763,-122.154",296112235,3700,139th Place Southeast,,Bellevue,King County,Washington,98006,10.668989325131921,856565.3040816326,760000.0,660985.0,152535.0,5,9,2014Q3,2014,2014-35,450000.0
17630,5561401530,2014-10-29,550000.0,1,1.5,1900,40600,1.5,0,0,5,9,1450,450,1977,0,98027,47.4718,-122.009,2920,40427,"47.4718,-122.009",232480898,24809,Southeast 146th Street,Mirrormont,,King County,Washington,98027,26.573313357992042,617141.4209245743,571000.0,715000.0,165000.0,29,10,2014Q4,2014,2014-43,439000.0
17637,7345000120,2014-06-17,206000.0,3,1.0,1320,7000,1.0,0,0,4,7,1320,0,1967,0,98002,47.2787,-122.205,1260,7455,"47.2787,-122.205",232816140,1812,33rd Street Southeast,,,King County,Washington,98002,40.47895732162352,234083.8730964467,235000.0,267800.0,61800.0,17,6,2014Q2,2014,2014-24,465000.0
17638,8563050110,2014-05-22,592500.0,4,3.0,2170,8240,1.0,0,0,4,8,1370,800,1968,0,98052,47.6291,-122.09299999999999,2020,7944,"47.6291,-122.09299999999999",296072130,18494,Northeast 21st Street,,,King County,Washington,98052,12.52564932176088,645894.7565674256,615000.0,770250.0,177750.0,22,5,2014Q2,2014,2014-20,465000.0
17641,6788201781,2014-06-05,886000.0,4,2.0,2660,3900,1.5,0,0,4,7,1480,1180,1923,0,98112,47.6398,-122.306,2350,3900,"47.6398,-122.306",153934687,1926,East Lynn Street,,Seattle,King County,Washington,98112,3.5046392319277557,1095799.712686567,912500.0,1151800.0,265800.0,5,6,2014Q2,2014,2014-22,465000.0
17642,1036400100,2014-10-21,600000.0,4,2.5,2360,13500,1.0,0,0,4,8,1780,580,1973,0,98052,47.6315,-122.103,2780,12400,"47.6315,-122.103",296055084,17770,Northeast 24th Street,,,King County,Washington,98052,11.753776000597114,645894.7565674256,615000.0,780000.0,180000.0,21,10,2014Q4,2014,2014-42,439000.0
17644,7905200365,2015-04-08,550000.0,3,1.75,1360,5850,1.0,0,0,4,7,1000,360,1938,0,98116,47.5711,-122.391,1540,5850,"47.5711,-122.391",159004021,3631,46th Avenue Southwest,,Seattle,King County,Washington,98116,12.560754004643988,619119.3799392097,565500.0,715000.0,165000.0,8,4,2015Q2,2015,2015-14,475000.0
17645,2420069268,2014-08-21,184900.0,2,1.0,1230,5000,1.0,0,0,5,6,1230,0,1911,0,98022,47.2064,-121.988,1230,5413,"47.2064,-121.988",231833854,1931,Wells Street,,,King County,Washington,98022,52.4452379956574,315709.30341880344,279500.0,240370.0,55470.0,21,8,2014Q3,2014,2014-33,450000.0
17646,7957600025,2014-05-08,245000.0,3,1.5,1260,7964,1.0,0,0,4,7,1260,0,1955,0,98148,47.4307,-122.334,1510,8776,"47.4307,-122.334",230748915,168,South 192nd Place,North Hill,,King County,Washington,98148,24.03555501300515,282049.8214285714,274000.0,318500.0,73500.0,8,5,2014Q2,2014,2014-18,465000.0
17654,2600100300,2014-09-16,623000.0,4,2.5,2980,9235,1.0,0,0,4,8,1690,1290,1977,0,98006,47.5513,-122.162,2690,10046,"47.5513,-122.162",296024168,13299,Southeast 57th Street,,Bellevue,King County,Washington,98006,12.3451341004264,856565.3040816326,760000.0,809900.0,186900.0,16,9,2014Q3,2014,2014-37,450000.0
17656,1771000970,2014-10-10,330000.0,3,1.0,1160,9600,1.0,0,0,4,7,1160,0,1967,0,98077,47.7419,-122.073,1160,9730,"47.7419,-122.073",296072073,19742,Northeast 156th Place,,,King County,Washington,98077,17.902706643254586,682326.1530612245,652475.0,429000.0,99000.0,10,10,2014Q4,2014,2014-40,439000.0
17662,7697850360,2015-02-04,245000.0,3,2.25,1780,9598,2.0,0,0,4,7,1780,0,1985,0,98030,47.3718,-122.182,1820,7533,"47.3718,-122.182",232015684,25631,119th Place Southeast,,,King County,Washington,98030,30.47814595690831,296715.90118577075,282510.0,318500.0,73500.0,4,2,2015Q1,2015,2015-05,440000.0
17666,8651400580,2014-09-20,195000.0,3,1.5,1050,5525,1.0,0,0,5,6,1050,0,1969,0,98042,47.3608,-122.083,1100,5200,"47.3608,-122.083",233114504,26812,194th Avenue Southeast,,,King County,Washington,98042,33.841365183833986,311748.1575091575,292000.0,253500.0,58500.0,20,9,2014Q3,2014,2014-37,450000.0
17669,1005000062,2014-08-01,299000.0,2,1.0,1040,4600,1.0,0,0,4,6,1040,0,1950,0,98118,47.5387,-122.277,1390,5897,"47.5387,-122.277",159122010,4425,South Myrtle Street,,Seattle,King County,Washington,98118,11.439955895225143,417314.8915662651,366175.0,388700.0,89700.0,1,8,2014Q3,2014,2014-30,450000.0
17673,1922059401,2014-07-25,275000.0,4,1.0,1080,26114,1.5,0,0,5,5,1080,0,1900,0,98030,47.3834,-122.215,1720,20360,"47.3834,-122.215",229410950,24322,94th Avenue South,,,King County,Washington,98030,28.823082272317443,296715.90118577075,282510.0,357500.0,82500.0,25,7,2014Q3,2014,2014-29,450000.0
17679,5495200040,2015-01-26,610000.0,5,3.25,3490,23400,1.0,0,0,4,8,1890,1600,1957,0,98006,47.5701,-122.124,2660,12400,"47.5701,-122.124",296139399,16183,Southeast 42nd Place,,Bellevue,King County,Washington,98006,12.836079528999349,856565.3040816326,760000.0,793000.0,183000.0,26,1,2015Q1,2015,2015-04,440000.0
17685,3579800405,2014-08-25,440000.0,4,2.5,2300,10880,1.0,0,0,4,7,1190,1110,1961,0,98028,47.7341,-122.242,1960,10400,"47.7341,-122.242",249864769,7422,Northeast 145th Place,,,King County,Washington,98028,10.445387832596834,461823.93617021275,442500.0,572000.0,132000.0,25,8,2014Q3,2014,2014-34,450000.0
17690,162500015,2014-10-20,362500.0,5,2.0,2330,8586,1.0,0,0,4,7,1270,1060,1961,0,98133,47.7671,-122.334,1550,8287,"47.7671,-122.334",296169370,2176,North 190th Street,,,King County,Washington,98133,15.108299012706544,385534.63636363635,372750.0,471250.0,108750.0,20,10,2014Q4,2014,2014-42,439000.0
17692,3031200120,2014-11-18,255000.0,4,1.75,960,8863,1.0,0,0,5,6,580,380,1949,0,98118,47.5372,-122.289,1720,8249,"47.5372,-122.289",159122341,3316,South Othello Street,Holly Park,Seattle,King County,Washington,98118,11.742935835256079,417314.8915662651,366175.0,331500.0,76500.0,18,11,2014Q4,2014,2014-46,439000.0
17693,2131700900,2014-08-13,283700.0,1,1.75,1010,10900,1.0,0,0,4,6,1010,0,1968,0,98019,47.7391,-121.98200000000001,1410,8359,"47.7391,-121.98200000000001",296157702,15380,Broadway Avenue Northeast,,,King County,Washington,98019,23.450490440724355,424788.74736842106,401250.0,368810.0,85110.0,13,8,2014Q3,2014,2014-32,450000.0
17706,9329300040,2014-09-10,440000.0,3,1.75,1550,7820,1.0,0,0,4,7,1210,340,1981,0,98034,47.717,-122.163,1550,6900,"47.717,-122.163",179525245,13236,Northeast 129th Place,,,King County,Washington,98034,11.115784281358113,521148.0810313076,445000.0,572000.0,132000.0,10,9,2014Q3,2014,2014-36,450000.0
17709,3424069076,2014-10-13,360000.0,2,1.0,930,6098,1.0,0,0,4,6,930,0,1919,0,98027,47.5289,-122.03,1730,9000,"47.5289,-122.03",295998697,395,Southeast Andrews Street,,,King County,Washington,98027,21.229264480740866,617141.4209245743,571000.0,468000.0,108000.0,13,10,2014Q4,2014,2014-41,439000.0
17711,7227500740,2014-11-07,217000.0,2,1.0,720,4760,1.0,0,0,5,5,720,0,1942,0,98056,47.496,-122.186,840,4760,"47.496,-122.186",231312997,803,Edmonds Avenue Northeast,Highlands Park,,King County,Washington,98056,17.02180455303126,421449.4133663366,380000.0,282100.0,65100.0,7,11,2014Q4,2014,2014-44,439000.0
17718,2122039137,2015-04-13,462500.0,3,2.5,1656,108900,1.0,0,0,4,7,1656,0,1985,0,98070,47.3758,-122.425,2030,29859,"47.3758,-122.425",295998051,7426,Southwest 255th Street,,,King County,Washington,98070,31.997188441299308,490763.7586206897,466250.0,601250.0,138750.0,13,4,2015Q2,2015,2015-15,475000.0
17726,1796381120,2014-07-28,219000.0,3,2.0,1090,7350,1.0,0,0,4,7,1090,0,1990,0,98042,47.3687,-122.085,1490,7741,"47.3687,-122.085",231560448,25912,192nd Avenue Southeast,,,King County,Washington,98042,32.97441501907408,311748.1575091575,292000.0,284700.0,65700.0,28,7,2014Q3,2014,2014-30,450000.0
17728,6666800180,2015-01-30,715000.0,4,2.25,1900,8272,1.0,0,0,4,9,1460,440,1966,0,98040,47.5803,-122.227,2040,8479,"47.5803,-122.227",296121727,8398,Southeast 33rd Place,Fortuna,,King County,Washington,98040,7.157204985306749,1194230.0212765958,993750.0,929500.0,214500.0,30,1,2015Q1,2015,2015-04,440000.0
17729,8651200040,2014-08-14,950000.0,4,2.5,2790,15653,2.0,0,0,4,10,2790,0,1964,0,98040,47.5477,-122.215,3520,15653,"47.5477,-122.215",296121794,6140,92nd Avenue Southeast,,,King County,Washington,98040,10.879837477520283,1194230.0212765958,993750.0,1235000.0,285000.0,14,8,2014Q3,2014,2014-32,450000.0
17730,5100402310,2014-12-12,425000.0,2,1.0,1280,5026,1.0,0,2,4,8,1020,260,1951,0,98115,47.6938,-122.31200000000001,1540,6380,"47.6938,-122.31200000000001",157413329,8924,15th Avenue Northeast,,Seattle,King County,Washington,98115,7.087007688486844,618890.6579861111,564750.0,552500.0,127500.0,12,12,2014Q4,2014,2014-49,439000.0
17734,1535204365,2014-11-24,428000.0,2,1.75,1980,44550,2.0,0,1,5,7,1280,700,1977,0,98070,47.4193,-122.444,1680,25343,"47.4193,-122.444",296108530,19923,87th Avenue Southwest,,,King County,Washington,98070,28.27503810789599,490763.7586206897,466250.0,556400.0,128400.0,24,11,2014Q4,2014,2014-47,439000.0
17740,8731950910,2015-02-18,227000.0,3,1.75,1680,7455,1.0,0,0,4,8,1680,0,1968,0,98023,47.3112,-122.37799999999999,2040,8214,"47.3112,-122.37799999999999",232689141,32522,36th Avenue Southwest,,,King County,Washington,98023,37.72987610965681,287419.9512195122,268750.0,295100.0,68100.0,18,2,2015Q1,2015,2015-07,440000.0
17756,2979800750,2014-09-11,552000.0,2,1.0,1150,5000,1.0,0,0,4,7,1050,100,1924,0,98115,47.6846,-122.31700000000001,1463,4320,"47.6846,-122.31700000000001",160326952,7550,Roosevelt Way Northeast,,Seattle,King County,Washington,98115,6.506516089815818,618890.6579861111,564750.0,717600.0,165600.0,11,9,2014Q3,2014,2014-36,450000.0
17759,2968800645,2015-04-28,215000.0,3,1.0,960,7200,1.0,0,0,4,6,960,0,1958,0,98166,47.4583,-122.353,1060,7620,"47.4583,-122.353",237151163,1410,Southwest 162nd Street,Gregory Heights,,King County,Washington,98166,21.486987877734382,465515.548,390000.0,279500.0,64500.0,28,4,2015Q2,2015,2015-17,475000.0
17788,1774000330,2014-07-07,437000.0,3,1.75,2220,17568,1.0,0,0,4,8,2220,0,1967,0,98072,47.748999999999995,-122.083,2070,11745,"47.748999999999995,-122.083",296005491,16587,191st Place Northeast,,,King County,Washington,98072,17.847530997489965,569851.6948529412,514500.0,568100.0,131100.0,7,7,2014Q3,2014,2014-27,450000.0
17798,4037200690,2014-12-08,458450.0,4,1.0,1330,9715,1.0,0,0,4,7,970,360,1957,0,98008,47.6038,-122.12200000000001,1590,8400,"47.6038,-122.12200000000001",296161258,16301,Southeast 7th Street,,Bellevue,King County,Washington,98008,11.082174882035204,645507.3780918728,545000.0,595985.0,137535.0,8,12,2014Q4,2014,2014-49,439000.0
17800,2125410210,2014-12-06,430000.0,3,2.25,2160,6527,2.0,0,0,4,7,1580,580,1987,0,98034,47.7292,-122.212,1950,9675,"47.7292,-122.212",179865524,14137,97th Avenue Northeast,Maple Glen,,King County,Washington,98034,10.437956443824477,521148.0810313076,445000.0,559000.0,129000.0,6,12,2014Q4,2014,2014-48,439000.0
17801,3755000120,2015-02-26,360000.0,3,1.0,1120,10500,1.0,0,0,4,7,1120,0,1966,0,98034,47.7267,-122.226,1320,10500,"47.7267,-122.226",180098039,8624,Northeast 140th Street,,,King County,Washington,98034,9.861711598272336,521148.0810313076,445000.0,468000.0,108000.0,26,2,2015Q1,2015,2015-08,440000.0
17807,4039300490,2014-06-03,400000.0,3,1.5,1200,4800,1.0,0,0,4,7,1200,0,1962,0,98007,47.6084,-122.13600000000001,1510,7668,"47.6084,-122.13600000000001",296006860,195,153rd Place Southeast,,Bellevue,King County,Washington,98007,9.917914799860506,618189.3309352518,555000.0,520000.0,120000.0,3,6,2014Q2,2014,2014-22,465000.0
17821,2212210360,2014-07-02,253000.0,2,1.0,1310,7128,1.0,0,0,4,7,940,370,1980,0,98031,47.3958,-122.189,1400,7161,"47.3958,-122.189",230510662,11414,Southeast 230th Place,,,King County,Washington,98031,27.75794547861461,300325.0184501845,288000.0,328900.0,75900.0,2,7,2014Q3,2014,2014-26,450000.0
17823,2892600056,2015-01-06,216000.0,2,1.0,1130,12500,1.0,0,0,4,7,1130,0,1953,0,98055,47.4514,-122.18700000000001,1270,10798,"47.4514,-122.18700000000001",229802023,11506,Southeast 169th Street,,,King County,Washington,98055,21.756238585079398,303985.5576923077,293500.0,280800.0,64800.0,6,1,2015Q1,2015,2015-01,440000.0
17825,2320069089,2014-09-30,212000.0,3,1.5,1830,12233,1.5,0,0,4,5,1830,0,1930,0,98022,47.2057,-122.00299999999999,1520,12233,"47.2057,-122.00299999999999",233946329,1566,Florence Street,,,King County,Washington,98022,52.0888948329605,315709.30341880344,279500.0,275600.0,63600.0,30,9,2014Q3,2014,2014-39,450000.0
17840,3902300450,2014-07-02,630000.0,4,2.5,2190,9880,1.0,0,0,4,8,1410,780,1979,0,98033,47.6926,-122.186,2190,9198,"47.6926,-122.186",179305443,11617,Northeast 103rd Place,,,King County,Washington,98033,7.947187603956521,803809.3596287703,678000.0,819000.0,189000.0,2,7,2014Q3,2014,2014-26,450000.0
17844,1521049156,2014-10-10,255000.0,3,2.75,1900,16117,1.0,0,0,4,7,1900,0,1958,0,98001,47.3144,-122.27799999999999,1640,19166,"47.3144,-122.27799999999999",232907930,4351,South 321st Street,,,King County,Washington,98001,36.330642419363095,281383.6536312849,260000.0,331500.0,76500.0,10,10,2014Q4,2014,2014-40,439000.0
17855,9465200405,2014-08-21,412000.0,2,1.0,910,6282,1.0,0,0,4,7,910,0,1939,0,98103,47.6967,-122.354,970,6281,"47.6967,-122.354",157217705,9218,Phinney Avenue North,,Seattle,King County,Washington,98103,9.42653242153573,584334.4991652755,550000.0,535600.0,123600.0,21,8,2014Q3,2014,2014-33,450000.0
17856,2896000450,2015-03-23,607000.0,4,2.5,2100,8220,1.0,0,0,4,8,1300,800,1975,0,98052,47.6733,-122.145,2160,8348,"47.6733,-122.145",296025526,7635,146th Avenue Northeast,,,King County,Washington,98052,9.285237696547497,645894.7565674256,615000.0,789100.0,182100.0,23,3,2015Q1,2015,2015-12,440000.0
17869,3229200040,2014-07-23,215000.0,3,1.75,1430,13399,1.0,0,0,4,7,900,530,1946,0,98168,47.4787,-122.275,1720,6415,"47.4787,-122.275",233178678,13757,Macadam Road South,,,King County,Washington,98168,18.072635337643348,241330.80303030304,237000.0,279500.0,64500.0,23,7,2014Q3,2014,2014-29,450000.0
17872,3322049095,2015-02-05,240000.0,3,1.0,1690,20063,1.5,0,0,4,7,1690,0,1913,0,98001,47.3556,-122.294,1700,15899,"47.3556,-122.294",50661528,,Military Road South,Star Lake,,King County,Washington,98003-4983,31.829304780805955,281383.6536312849,260000.0,312000.0,72000.0,5,2,2015Q1,2015,2015-05,440000.0
17878,8714600145,2015-04-01,540000.0,2,1.75,1240,4120,1.0,0,0,4,7,890,350,1906,0,98105,47.6689,-122.314,1640,3740,"47.6689,-122.314",123426691,5508,Brooklyn Avenue Northeast,,Seattle,King County,Washington,98105,5.14994750045394,862825.2314410481,675000.0,702000.0,162000.0,1,4,2015Q2,2015,2015-13,475000.0
17883,3123049131,2014-12-18,244000.0,2,1.0,1180,10200,1.0,0,0,4,7,1180,0,1955,0,98148,47.4358,-122.336,1330,10200,"47.4358,-122.336",233224488,123,Southwest 186th Street,,,King County,Washington,98166,23.520764639252928,282049.8214285714,274000.0,317200.0,73200.0,18,12,2014Q4,2014,2014-50,439000.0
17889,5470100090,2014-09-05,210000.0,3,1.5,1250,9484,1.0,0,0,4,7,1250,0,1969,0,98042,47.3675,-122.147,1320,9600,"47.3675,-122.147",231286070,14518,Southeast 262nd Street,,,King County,Washington,98042,31.546545545928925,311748.1575091575,292000.0,273000.0,63000.0,5,9,2014Q3,2014,2014-35,450000.0
17901,3715500110,2014-12-01,427000.0,3,1.75,1680,8610,1.0,0,0,4,7,1290,390,1969,0,98034,47.7246,-122.17299999999999,1640,8809,"47.7246,-122.17299999999999",178488134,12546,Northeast 138th Place,,,King County,Washington,98034,11.32894907724695,521148.0810313076,445000.0,555100.0,128100.0,1,12,2014Q4,2014,2014-48,439000.0
